0.0,0.0,1.0
-0.00754,-0.0
-0.00798,-0.0
-0.00853,-0.0
-0.00875,-0.0
-0.00908,-0.0
-0.00897,-0.0
-0.00886,-0.0
-0.00831,-0.0
-0.00787,-0.0
-0.00743,-0.0
-0.0071,-0.0
-0.00688,-0.0
-0.00699,-0.0
-0.0071,-0.0
-0.00732,-0.0
-0.00754,-0.0
-0.00776,-0.0
-0.00798,-0.0
-0.00831,-0.0
-0.00853,-0.0
-0.00864,-0.0
-0.00853,-0.0
-0.00831,-0.0
-0.00776,-0.0
-0.00743,-0.0
-0.00699,-0.0
-0.00677,-0.0
-0.00666,-0.0
-0.00666,-0.0
-0.00666,-0.0
-0.00677,-0.0
-0.00677,-0.0
-0.0071,-0.0
-0.00732,-0.0
-0.00765,-0.0
-0.00787,-0.0
-0.00798,-0.0
-0.00776,-0.0
-0.00732,-0.0
-0.00666,-0.0
-0.006,-0.0
-0.00545,-0.0
-0.00512,-0.0
-0.0049,-0.0
-0.00479,-0.0
-0.00468,-0.0
-0.00468,-0.0
-0.00446,-0.0
-0.00435,-0.0
-0.00435,-0.0
-0.00468,-0.0
-0.00512,-0.0
-0.00556,-0.0
-0.00589,-0.0
-0.00622,-0.0
-0.00644,-0.0
-0.00666,-0.0
-0.00677,-0.0
-0.00688,-0.0
-0.00677,-0.0
-0.00655,-0.0
-0.00633,-0.0
-0.00633,-0.0
-0.00633,-0.0
-0.00655,-0.0
-0.00677,-0.0
-0.0071,-0.0
-0.0071,-0.0
-0.00688,-0.0
-0.00666,-0.0
-0.00644,-0.0
-0.00611,-0.0
-0.00611,-0.0
-0.00622,-0.0
-0.00666,-0.0
-0.00677,-0.0
-0.00699,-0.0
-0.00688,-0.0
-0.00677,-0.0
-0.00644,-0.0
-0.00633,-0.0
-0.00633,-0.0
-0.00644,-0.0
-0.00655,-0.0
-0.00688,-0.0
-0.0071,-0.0
-0.00732,-0.0
-0.00754,-0.0
-0.00776,-0.0
-0.00787,-0.0
-0.00787,-0.0
