0.0,0.0,2.0
-0.00666,-0.0
-0.00666,-0.0
-0.00644,-0.0
-0.00633,-0.0
-0.00622,-0.0
-0.00633,-0.0
-0.00666,-0.0
-0.00699,-0.0
-0.00743,-0.0
-0.00776,-0.0
-0.00787,-0.0
-0.00809,-0.0
-0.0082,-0.0
-0.00831,-0.0
-0.00831,-0.0
-0.0082,-0.0
-0.00776,-0.0
-0.00721,-0.0
-0.00655,-0.0
-0.00611,-0.0
-0.00578,-0.0
-0.00578,-0.0
-0.00589,-0.0
-0.00611,-0.0
-0.00644,-0.0
-0.00677,-0.0
-0.00721,-0.0
-0.00776,-0.0
-0.0082,-0.0
-0.00853,-0.0
-0.00886,-0.0
-0.00897,-0.0
-0.00919,-0.0
-0.0093,-0.0
-0.00941,-0.0
-0.00952,-0.0
-0.00963,-0.0
-0.00963,-0.0
-0.00952,-0.0
-0.00941,-0.0
-0.0093,-0.0
-0.0093,-0.0
-0.0093,-0.0
-0.0093,-0.0
-0.0093,-0.0
-0.0093,-0.0
-0.00897,-0.0
-0.00886,-0.0
-0.00864,-0.0
-0.00864,-0.0
-0.00875,-0.0
-0.00897,-0.0
-0.00919,-0.0
-0.00919,-0.0
-0.00908,-0.0
-0.00886,-0.0
-0.00842,-0.0
-0.00809,-0.0
-0.00776,-0.0
-0.00765,-0.0
-0.00754,-0.0
-0.00754,-0.0
-0.00765,-0.0
-0.00787,-0.0
-0.00798,-0.0
-0.0082,-0.0
-0.00831,-0.0
-0.00831,-0.0
-0.0082,-0.0
-0.00809,-0.0
-0.00787,-0.0
-0.00776,-0.0
-0.00765,-0.0
-0.00754,-0.0
-0.00732,-0.0
-0.0071,-0.0
-0.00666,-0.0
-0.00633,-0.0
-0.006,-0.0
-0.006,-0.0
-0.00611,-0.0
-0.00644,-0.0
-0.00688,-0.0
-0.00743,-0.0
-0.00787,-0.0
-0.0082,-0.0
-0.00842,-0.0
-0.00864,-0.0
-0.00864,-0.0
-0.00875,-0.0
-0.00886,-0.0
-0.00875,-0.0
-0.00842,-0.0
-0.00809,-0.0
-0.00754,-0.0
-0.00699,-0.0
-0.00655,-0.0
-0.00655,-0.0
-0.00655,-0.0
-0.00677,-0.0
-0.00688,-0.0
-0.0071,-0.0
-0.00699,-0.0
-0.00699,-0.0
-0.00688,-0.0
-0.00699,-0.0
-0.0071,-0.0
-0.00743,-0.0
-0.00765,-0.0
-0.00776,-0.0
-0.00787,-0.0
-0.00787,-0.0
-0.00787,-0.0
-0.00809,-0.0
-0.00809,-0.0
-0.00809,-0.0
-0.00787,-0.0
-0.00776,-0.0
-0.00765,-0.0
-0.00765,-0.0
-0.00776,-0.0
-0.00809,-0.0
-0.0082,-0.0
-0.00809,-0.0
-0.00787,-0.0
-0.00743,-0.0
-0.00699,-0.0
-0.00688,-0.0
-0.00688,-0.0
-0.0071,-0.0
-0.00743,-0.0
-0.00765,-0.0
-0.00765,-0.0
-0.00743,-0.0
-0.00699,-0.0
-0.00666,-0.0
-0.00655,-0.0
-0.00677,-0.0
-0.00721,-0.0
-0.00776,-0.0
-0.0082,-0.0
-0.00853,-0.0
-0.00831,-0.0
-0.00809,-0.0
-0.00776,-0.0
-0.00754,-0.0
-0.00743,-0.0
-0.00754,-0.0
-0.00776,-0.0
-0.00809,-0.0
-0.00831,-0.0
-0.00864,-0.0
-0.00897,-0.0
-0.00919,-0.0
-0.00941,-0.0
-0.00952,-0.0
-0.00963,-0.0
-0.00985,-0.0
-0.00996,-0.0
-0.01018,-0.0
-0.01018,-0.0
-0.01007,-0.0
-0.00974,-0.0
-0.00941,-0.0
-0.00897,-0.0
-0.00864,-0.0
-0.00831,-0.0
-0.00809,-0.0
-0.00787,-0.0
-0.00787,-0.0
-0.00798,-0.0
-0.0082,-0.0
-0.00842,-0.0
-0.00853,-0.0
-0.00831,-0.0
-0.00787,-0.0
-0.00721,-0.0
-0.00666,-0.0
-0.00633,-0.0
-0.00633,-0.0
-0.00666,-0.0
-0.0071,-0.0
-0.00754,-0.0
-0.00776,-0.0
-0.00765,-0.0
-0.00732,-0.0
-0.00688,-0.0
