0.0,0.0,0.0
-0.00699,-0.0
-0.00688,-0.0
-0.00677,-0.0
-0.00688,-0.0
-0.0071,-0.0
-0.00721,-0.0
-0.00721,-0.0
-0.0071,-0.0
-0.00699,-0.0
-0.0071,-0.0
-0.00743,-0.0
-0.00787,-0.0
-0.00831,-0.0
-0.00864,-0.0
-0.00875,-0.0
-0.00864,-0.0
-0.00842,-0.0
-0.0082,-0.0
-0.00798,-0.0
-0.00787,-0.0
-0.00765,-0.0
-0.00754,-0.0
-0.00732,-0.0
-0.0071,-0.0
-0.00677,-0.0
-0.00666,-0.0
-0.00644,-0.0
-0.00644,-0.0
-0.00644,-0.0
-0.00677,-0.0
-0.00699,-0.0
-0.00732,-0.0
-0.00743,-0.0
-0.00743,-0.0
-0.0071,-0.0
-0.00688,-0.0
-0.00644,-0.0
-0.00633,-0.0
-0.00633,-0.0
-0.00644,-0.0
-0.00644,-0.0
-0.00666,-0.0
-0.00666,-0.0
-0.00677,-0.0
-0.00677,-0.0
-0.00677,-0.0
-0.00666,-0.0
-0.00655,-0.0
-0.00633,-0.0
-0.00622,-0.0
-0.00633,-0.0
-0.00655,-0.0
-0.00677,-0.0
-0.0071,-0.0
-0.0071,-0.0
-0.0071,-0.0
-0.00677,-0.0
-0.00666,-0.0
-0.00633,-0.0
-0.00611,-0.0
-0.00578,-0.0
-0.00567,-0.0
-0.00545,-0.0
-0.00545,-0.0
-0.00545,-0.0
-0.00567,-0.0
-0.006,-0.0
-0.00655,-0.0
-0.00688,-0.0
-0.00743,-0.0
-0.00765,-0.0
-0.00787,-0.0
-0.00787,-0.0
-0.00798,-0.0
-0.00798,-0.0
-0.00809,-0.0
-0.0082,-0.0
-0.00842,-0.0
-0.00853,-0.0
-0.00875,-0.0
-0.00875,-0.0
-0.00864,-0.0
-0.00831,-0.0
-0.00787,-0.0
-0.00743,-0.0
-0.00721,-0.0
-0.00721,-0.0
-0.00743,-0.0
-0.00776,-0.0
-0.00831,-0.0
-0.00886,-0.0
-0.00941,-0.0
-0.00996,-0.0
-0.01029,-0.0
-0.01007,-0.0
-0.00974,-0.0
-0.00919,-0.0
-0.00886,-0.0
-0.00853,-0.0
-0.00864,-0.0
-0.00897,-0.0
-0.00919,-0.0
-0.00919,-0.0
-0.00919,-0.0
-0.00897,-0.0
-0.00897,-0.0
-0.00897,-0.0
-0.00919,-0.0
-0.00919,-0.0
-0.00886,-0.0
-0.0082,-0.0
-0.00743,-0.0
-0.00666,-0.0
-0.00611,-0.0
-0.00578,-0.0
-0.00578,-0.0
-0.00578,-0.0
-0.00611,-0.0
-0.00655,-0.0
-0.00699,-0.0
-0.00754,-0.0
-0.00787,-0.0
-0.00787,-0.0
-0.00776,-0.0
-0.00743,-0.0
-0.00721,-0.0
-0.0071,-0.0
-0.0071,-0.0
-0.00721,-0.0
-0.00732,-0.0
-0.00721,-0.0
-0.0071,-0.0
-0.00666,-0.0
-0.00633,-0.0
-0.006,-0.0
-0.00578,-0.0
-0.00567,-0.0
-0.00567,-0.0
-0.00578,-0.0
-0.006,-0.0
-0.00622,-0.0
-0.00644,-0.0
-0.00655,-0.0
-0.00666,-0.0
-0.00677,-0.0
-0.00677,-0.0
-0.00677,-0.0
-0.00699,-0.0
-0.00732,-0.0
-0.00765,-0.0
-0.00787,-0.0
-0.00798,-0.0
-0.00787,-0.0
-0.00754,-0.0
-0.00721,-0.0
-0.00721,-0.0
-0.00732,-0.0
-0.00765,-0.0
-0.00787,-0.0
-0.00809,-0.0
-0.00809,-0.0
-0.00798,-0.0
-0.00765,-0.0
-0.00743,-0.0
-0.0071,-0.0
-0.00699,-0.0
-0.00677,-0.0
-0.00677,-0.0
-0.00666,-0.0
-0.00677,-0.0
-0.00677,-0.0
-0.00699,-0.0
-0.00699,-0.0
-0.00688,-0.0
-0.00677,-0.0
-0.00666,-0.0
-0.00666,-0.0
-0.00688,-0.0
-0.0071,-0.0
-0.00743,-0.0
-0.00754,-0.0
-0.00743,-0.0
-0.00721,-0.0
-0.0071,-0.0
-0.00688,-0.0
-0.00699,-0.0
-0.0071,-0.0
-0.00754,-0.0
-0.00776,-0.0
-0.00798,-0.0
-0.00787,-0.0
-0.00765,-0.0
-0.0071,-0.0
-0.00655,-0.0
-0.006,-0.0
-0.00578,-0.0
-0.00578,-0.0
-0.00611,-0.0
-0.00633,-0.0
-0.00666,-0.0
-0.00677,-0.0
-0.00688,-0.0
-0.00699,-0.0
-0.00721,-0.0
-0.00743,-0.0
-0.00776,-0.0
-0.00776,-0.0
-0.00754,-0.0
-0.00721,-0.0
-0.00677,-0.0
-0.00633,-0.0
-0.00622,-0.0
-0.00622,-0.0
-0.00655,-0.0
-0.00688,-0.0
-0.0071,-0.0
-0.00721,-0.0
-0.00677,-0.0
-0.0005,-0.0
0.0248,-0.0
0.09266,-0.0
0.23005,-0.0
0.4617,-0.0
0.7972,-0.0
1.22299,-0.0
1.70005,-0.0
2.17579,-0.0
2.5962,-0.0
2.91827,-0.0
3.11549,-0.0
3.17995,-0.0
3.11637,-0.0
2.93675,-0.0
2.65537,-0.0
2.2893,-0.0
1.85636,-0.0
1.37545,-0.0
0.86693,-0.0
0.35237,-0.0
-0.14537,-0.0
-0.60307,-0.0
-0.99818,-0.0
-1.31112,-0.0
-1.5266,-0.0
-1.63583,-0.0
-1.63693,-0.0
-1.53419,-0.0
-1.33785,-0.0
-1.06241,-0.0
-0.72637,-0.0
-0.35084,-0.0
0.04086,0.0
0.42431,0.0
0.77465,0.0
1.06911,0.0
1.28811,0.0
1.41758,0.0
1.44893,0.0
1.38106,0.0
1.21881,0.0
0.97308,0.0
0.65904,0.0
0.29594,0.0
-0.09455,0.0
-0.48845,0.0
-0.86156,0.0
-1.18968,0.0
-1.45169,0.0
-1.62989,0.0
-1.71272,0.0
-1.69457,0.0
-1.57698,0.0
-1.36777,0.0
-1.08001,0.0
-0.73143,0.0
-0.34303,0.0
0.06154,0.0
0.45697,0.0
0.81831,0.0
1.12224,0.0
1.34927,0.0
1.48468,0.0
1.52065,0.0
1.45542,0.0
1.29427,0.0
1.04777,0.0
0.73164,0.0
0.36524,0.0
-0.02899,0.0
-0.42707,0.0
-0.80392,0.0
-1.136,0.0
-1.40153,0.0
-1.58358,0.0
-1.67026,0.0
-1.65629,0.0
-1.54244,0.0
-1.33642,0.0
-1.05086,0.0
-0.70371,0.0
-0.31619,0.0
0.08749,0.0
0.48227,0.0
0.84306,0.0
1.1471,0.0
1.37479,0.0
1.51174,0.0
1.54957,0.0
1.48666,0.0
1.32738,0.0
1.0822,0.0
0.76673,0.0
0.40033,0.0
0.00544,0.0
-0.39341,0.0
-0.77125,0.0
-1.10421,0.0
-1.37107,0.0
-1.55443,0.0
-1.64276,0.0
-1.63033,0.0
-1.51813,0.0
-1.3131,0.0
-1.02842,0.0
-0.68171,0.0
-0.29463,0.0
0.10883,0.0
0.50317,0.0
0.86341,0.0
1.16668,0.0
1.39371,0.0
1.53022,0.0
1.56783,0.0
1.5047,0.0
1.34542,0.0
1.0998,0.0
0.78367,0.0
0.41628,0.0
0.02051,0.0
-0.37922,0.0
-0.75761,0.0
-1.09101,0.0
-1.3582,0.0
-1.5475,0.0
-1.66058,0.0
-1.71514,0.0
-1.73967,0.0
-1.76606,0.0
-1.8171,0.0
-1.8974,0.0
-1.98914,0.0
-2.06394,0.0
-2.09243,0.0
-2.05635,0.0
-1.95141,0.0
-1.78883,0.0
-1.58754,0.0
-1.36799,0.0
-1.147,0.0
-0.93757,0.0
-0.74793,0.0
-0.58206,0.0
-0.44071,0.0
-0.32246,0.0
-0.22534,0.0
-0.14702,0.0
-0.08564,0.0
-0.03966,0.0
-0.00721,0.0
0.01391,0.0
0.02733,0.0
0.03635,0.0
0.04405,0.0
0.0523,0.0
0.06231,0.0
0.07331,0.0
0.08474,0.0
0.09519,0.0
0.10465,0.0
0.1129,0.0
0.12027,0.0
0.12665,0.0
0.13215,0.0
0.13578,0.0
0.1371,0.0
0.13556,0.0
0.1316,0.0
0.12599,0.0
0.11994,0.0
0.11422,0.0
0.10927,0.0
0.10476,0.0
0.10047,0.0
0.09574,0.0
0.09035,0.0
0.08474,0.0
0.07946,0.0
0.07529,0.0
0.07254,0.0
0.07078,0.0
0.06957,0.0
0.06803,0.0
0.06616,0.0
0.06396,0.0
0.06198,0.0
0.06077,0.0
0.06066,0.0
0.06121,0.0
0.06187,0.0
0.06198,0.0
0.06154,0.0
0.06022,0.0
0.05857,0.0
0.05692,0.0
0.05571,0.0
0.0545,0.0
0.0534,0.0
0.05197,0.0
0.0501,0.0
0.04801,0.0
0.04614,0.0
0.0446,0.0
0.04383,0.0
0.04361,0.0
0.04372,0.0
0.04372,0.0
0.04339,0.0
0.04262,0.0
0.04152,0.0
0.03998,0.0
0.03866,0.0
0.03745,0.0
0.03635,0.0
0.03514,0.0
0.03371,0.0
0.03173,0.0
0.02953,0.0
0.02722,0.0
0.02535,0.0
0.02403,0.0
0.02348,0.0
0.02326,0.0
0.02337,0.0
0.02348,0.0
0.02337,0.0
0.02315,0.0
0.02304,0.0
0.02304,0.0
0.02315,0.0
0.02315,0.0
0.02304,0.0
0.0226,0.0
0.02183,0.0
0.02106,0.0
0.0204,0.0
0.01974,0.0
0.01941,0.0
0.01886,0.0
0.0182,0.0
0.0171,0.0
0.01578,0.0
0.01435,0.0
0.01303,0.0
0.01226,0.0
0.01215,0.0
0.01248,0.0
0.01303,0.0
0.01347,0.0
0.01358,0.0
0.01325,0.0
0.01259,0.0
0.01182,0.0
0.01127,0.0
0.01094,0.0
0.01072,0.0
0.01039,0.0
0.00995,0.0
0.00907,0.0
0.0083,0.0
0.00753,0.0
0.00709,0.0
0.00698,0.0
